Datum,Zeit,Temp. A.,Feuchte A.,Luftdruck,Regen,Wind,Richtung
01.03.2008,06:50,1,91,1026,0.000,0.0,70
01.03.2008,06:55,1,91,1026,0.000,0.0,70
01.03.2008,07:00,1,91,1026,0.000,0.0,70
01.03.2008,07:05,1,91,1026,0.000,0.0,70
01.03.2008,07:10,1,91,1026,0.000,0.0,70
01.03.2008,07:15,0.9,91,1026,0.000,0.0,70
01.03.2008,07:20,1,91,1026,0.000,0.0,70
01.03.2008,07:25,0.9,91,1026,0.000,0.0,70
01.03.2008,07:30,0.9,91,1026,0.000,0.0,70
01.03.2008,07:35,0.9,91,1026,0.000,0.0,295
01.03.2008,07:40,0.9,91,1026,0.000,0.0,290
01.03.2008,07:45,0.9,91,1026,0.000,0.0,285
01.03.2008,07:50,0.9,91,1026,0.000,0.0,285
01.03.2008,07:55,0.9,91,1026,0.000,0.0,285
01.03.2008,08:00,0.9,91,1026,0.000,0.0,285
01.03.2008,08:05,0.9,91,1026,0.000,0.0,285
01.03.2008,08:10,0.9,91,1026,0.000,0.0,285
01.03.2008,08:15,0.8,91,1026,0.000,0.0,285
01.03.2008,08:20,0.8,91,1026,0.000,0.0,285
01.03.2008,08:25,0.9,91,1026,0.000,0.0,300
01.03.2008,08:30,0.8,91,1025,0.000,0.0,285
01.03.2008,08:35,0.8,91,1025,0.000,0.0,290
01.03.2008,08:40,0.8,91,1025,0.000,4.7,285
01.03.2008,08:45,0.8,91,1025,0.000,3.1,290
01.03.2008,08:50,0.8,91,1025,0.000,7.5,290
01.03.2008,08:55,0.7,91,1025,0.000,5.3,285
01.03.2008,09:00,0.7,91,1025,0.000,3.9,285
01.03.2008,09:05,0.7,91,1025,0.000,6.8,280
01.03.2008,09:10,0.6,91,1025,0.000,7.9,285
01.03.2008,09:15,0.7,91,1025,0.000,5.1,290
01.03.2008,09:20,0.7,91,1025,0.000,5.5,280
01.03.2008,09:25,0.7,91,1025,0.000,9.4,285
01.03.2008,09:29,0.6,91,1025,0.000,5.1,295
01.03.2008,09:35,0.6,91,1025,0.000,7.0,290
01.03.2008,09:40,0.6,91,1025,0.000,0.0,290
01.03.2008,09:45,0.6,91,1025,0.000,0.4,290
01.03.2008,09:50,0.6,91,1025,0.000,0.0,290
01.03.2008,09:55,0.6,91,1025,0.000,0.0,290
01.03.2008,10:00,0.7,91,1025,0.000,0.0,290
01.03.2008,10:05,0.7,91,1025,0.000,0.0,290
01.03.2008,10:10,0.7,91,1025,0.000,0.0,290
01.03.2008,10:15,0.9,91,1025,0.000,0.3,35
01.03.2008,10:20,0.9,91,1025,0.000,3.1,80
01.03.2008,10:25,1,91,1025,0.000,0.0,65
01.03.2008,10:30,1,91,1025,0.000,0.0,65
01.03.2008,10:35,1,91,1025,0.000,0.0,65
01.03.2008,10:40,1,91,1025,0.000,0.4,70
01.03.2008,10:45,1,91,1025,0.000,0.5,110
01.03.2008,10:50,1,91,1025,0.000,0.0,125
01.03.2008,10:55,1,91,1025,0.360,0.0,125
01.03.2008,11:00,1,91,1025,0.000,0.0,125
01.03.2008,11:05,1,91,1025,0.000,0.0,120
01.03.2008,11:10,1,91,1026,0.000,0.0,120
01.03.2008,11:15,1,91,1025,0.000,0.0,110
01.03.2008,11:20,1,91,1025,0.000,1.2,90
01.03.2008,11:25,1.1,91,1026,0.000,0.9,65
01.03.2008,11:30,1.1,91,1025,0.000,6.8,75
01.03.2008,11:35,1,91,1025,0.000,5.1,75
01.03.2008,11:40,1,91,1025,0.000,0.0,70
01.03.2008,11:45,1,91,1025,0.000,0.0,70
01.03.2008,11:50,1,91,1025,0.000,0.0,70
01.03.2008,11:55,1,91,1025,0.000,0.0,70
01.03.2008,12:00,1,91,1025,0.000,0.0,70
01.03.2008,12:05,1,91,1025,0.000,0.0,70
01.03.2008,12:10,1,91,1025,0.000,0.0,70
01.03.2008,12:15,1.2,91,1025,0.000,0.0,70
01.03.2008,12:20,1.2,91,1025,0.000,0.0,70
01.03.2008,12:25,1.2,90,1025,0.000,0.0,70
01.03.2008,12:30,1.2,90,1025,0.000,0.0,70
01.03.2008,12:35,1.2,90,1025,0.000,0.0,70
01.03.2008,12:40,1.3,90,1025,0.000,0.0,70
01.03.2008,12:45,1.4,90,1025,0.000,0.4,70
01.03.2008,12:50,1.3,90,1025,0.000,0.1,285
01.03.2008,12:55,1.2,90,1025,0.000,0.0,285
01.03.2008,13:00,1.2,90,1025,0.000,5.5,290
01.03.2008,13:05,1.1,90,1025,0.000,0.3,295
01.03.2008,13:10,1.1,90,1025,0.000,0.8,285
01.03.2008,13:15,1.3,90,1025,0.000,0.0,325
01.03.2008,13:20,1.3,90,1024,0.000,0.0,315
01.03.2008,13:25,1.3,90,1024,0.000,0.1,275
01.03.2008,13:30,1.3,90,1024,0.000,0.1,310
01.03.2008,13:35,1.4,90,1024,0.000,0.0,360
01.03.2008,13:40,1.5,90,1024,0.000,0.9,40
01.03.2008,13:45,1.5,90,1024,0.000,0.5,80
01.03.2008,13:50,1.5,90,1024,0.000,0.4,75
01.03.2008,13:55,1.5,90,1024,0.000,0.4,75
01.03.2008,14:00,1.5,90,1024,0.000,4.0,80
01.03.2008,14:05,1.5,90,1024,0.000,0.0,85
01.03.2008,14:10,1.5,90,1024,0.000,0.0,85
01.03.2008,14:15,1.5,90,1024,0.000,0.0,85
01.03.2008,14:20,1.4,90,1024,0.000,0.0,85
01.03.2008,14:25,1.5,89,1024,0.000,0.0,85
01.03.2008,14:30,1.4,89,1024,0.000,0.0,105
01.03.2008,14:35,1.4,89,1024,0.000,0.0,110
01.03.2008,14:40,1.3,89,1024,0.000,4.0,75
01.03.2008,14:45,1.2,89,1024,0.000,0.1,75
01.03.2008,14:50,1.3,89,1024,0.000,0.0,75
01.03.2008,14:55,1.3,89,1024,0.000,0.0,75
01.03.2008,15:00,1.3,89,1024,0.000,0.0,75
01.03.2008,15:05,1.3,89,1024,0.000,0.5,75
01.03.2008,15:10,1.2,89,1024,0.000,0.0,80
01.03.2008,15:15,1.2,89,1024,0.000,0.0,80
01.03.2008,15:20,1.2,89,1024,0.000,0.0,80
01.03.2008,15:25,1,88,1024,0.000,0.0,135
01.03.2008,15:30,0.9,89,1024,0.000,0.0,230
01.03.2008,15:35,0.9,89,1024,0.000,0.0,210
01.03.2008,15:40,0.7,88,1024,0.000,0.0,270
01.03.2008,15:45,0.7,89,1024,0.000,0.4,260
01.03.2008,15:50,0.7,89,1024,0.000,0.0,255
01.03.2008,15:55,0.8,89,1024,0.000,0.0,305
01.03.2008,16:00,0.8,89,1024,0.000,0.0,345
01.03.2008,16:05,0.9,89,1024,0.000,0.0,5
01.03.2008,16:10,0.8,89,1024,0.000,0.0,5
01.03.2008,16:15,0.8,89,1024,0.000,0.0,5
01.03.2008,16:20,0.7,88,1024,0.000,0.0,5
01.03.2008,16:25,0.7,88,1024,0.000,0.0,5
01.03.2008,16:30,0.5,88,1024,0.000,0.0,340
01.03.2008,16:35,0.4,88,1024,0.000,0.0,340
01.03.2008,16:40,0.5,89,1024,0.000,0.0,270
01.03.2008,16:45,0.4,88,1024,0.000,0.0,270
01.03.2008,16:50,0.4,88,1024,0.000,0.0,270
01.03.2008,16:55,0.4,88,1024,0.000,0.0,270
01.03.2008,17:00,0.4,88,1024,0.000,0.0,270
01.03.2008,17:05,0.4,88,1024,0.000,0.0,275
01.03.2008,17:10,0.4,88,1024,0.000,0.0,275
01.03.2008,17:15,0.4,88,1024,0.000,0.0,280
01.03.2008,17:20,0.4,88,1024,0.000,0.1,275
01.03.2008,17:25,0.4,88,1024,0.000,0.0,265
01.03.2008,17:30,0.4,88,1024,0.000,0.0,265
01.03.2008,17:35,0.4,88,1024,0.000,0.0,265
01.03.2008,17:40,0.4,88,1024,0.000,0.0,265
01.03.2008,17:45,0.5,89,1024,0.000,0.0,270
01.03.2008,17:50,0.5,89,1024,0.000,0.0,280
01.03.2008,17:55,0.5,89,1024,0.000,0.0,280
01.03.2008,18:00,0.6,89,1024,0.000,0.0,280
01.03.2008,18:05,0.6,89,1024,0.000,0.0,280
01.03.2008,18:10,0.5,89,1024,0.000,0.0,280
01.03.2008,18:15,0.5,89,1024,0.000,0.0,280
01.03.2008,18:20,0.4,88,1024,0.000,0.0,280
01.03.2008,18:25,0.4,88,1024,0.000,0.0,280
01.03.2008,18:30,0.4,88,1024,0.000,0.0,295
01.03.2008,18:35,0.4,88,1024,0.000,0.0,290
01.03.2008,18:40,0.4,89,1024,0.000,1.2,290
01.03.2008,18:45,0.4,89,1024,0.000,1.3,280
01.03.2008,18:50,0.4,89,1024,0.000,5.6,280
01.03.2008,18:55,0.4,89,1024,0.000,1.2,285
01.03.2008,19:00,0.4,89,1024,0.000,0.0,285
01.03.2008,19:05,0.4,89,1024,0.000,0.0,285
01.03.2008,19:10,0.4,89,1024,0.000,0.0,285
01.03.2008,19:15,0.4,89,1024,0.000,0.0,285
01.03.2008,19:20,0.4,89,1024,0.000,0.0,285
01.03.2008,19:25,0.5,89,1024,0.000,0.0,285
01.03.2008,19:30,0.4,89,1024,0.000,0.0,285
01.03.2008,19:35,0.5,89,1024,0.000,6.2,285
01.03.2008,19:40,0.5,89,1024,0.000,4.9,290
01.03.2008,19:45,0.4,89,1024,0.000,3.4,290
01.03.2008,19:50,0.5,89,1024,0.000,3.9,295
01.03.2008,19:55,0.5,89,1024,0.000,3.9,295
01.03.2008,20:00,0.4,89,1024,0.000,6.1,280
01.03.2008,20:05,0.4,89,1024,0.000,4.7,295
01.03.2008,20:10,0.4,89,1024,0.000,0.0,305
01.03.2008,20:15,0.5,89,1024,0.000,0.5,290
01.03.2008,20:20,0.4,89,1024,0.000,0.0,285
01.03.2008,20:25,0.4,88,1024,0.000,4.0,295
01.03.2008,20:30,0.4,88,1024,0.000,0.9,295
01.03.2008,20:35,0.4,88,1024,0.000,0.0,305
01.03.2008,20:40,0.4,88,1024,0.000,3.4,295
01.03.2008,20:40,0.4,88,1024,0.000,3.4,295
01.03.2008,20:45,0.4,88,1024,0.000,0.4,260
01.03.2008,20:50,0.4,88,1024,0.000,0.0,285
01.03.2008,20:55,0.4,88,1024,0.000,0.0,285
01.03.2008,21:00,0.3,88,1024,0.000,4.3,295
01.03.2008,21:05,0.3,88,1024,0.000,0.5,25
01.03.2008,21:10,0.3,88,1024,0.000,0.0,290
01.03.2008,21:15,0.2,88,1024,0.000,0.0,285
01.03.2008,21:20,0.2,88,1024,0.000,2.7,285
01.03.2008,21:25,0.2,88,1024,0.000,0.5,295
01.03.2008,21:30,0.2,88,1024,0.000,3.1,290
01.03.2008,21:35,0.2,88,1024,0.000,0.0,285
01.03.2008,21:40,0.2,88,1024,0.000,0.1,285
01.03.2008,21:45,0.2,88,1024,0.000,2.7,285
01.03.2008,21:50,0.1,88,1024,0.000,0.6,290
01.03.2008,21:55,0.1,88,1024,0.000,0.0,295
01.03.2008,22:00,0.1,88,1024,0.000,0.0,295
01.03.2008,22:05,0.1,88,1024,0.000,0.0,15
01.03.2008,22:10,0.1,88,1024,0.000,0.0,295
01.03.2008,22:15,0.1,88,1024,0.000,0.0,290
01.03.2008,22:20,0,88,1024,0.000,0.0,290
01.03.2008,22:25,0,88,1024,0.000,0.0,290
01.03.2008,22:30,0,88,1024,0.000,0.0,290
01.03.2008,22:35,0.1,88,1024,0.000,0.0,290
01.03.2008,22:40,0,88,1024,0.000,0.0,290
01.03.2008,22:45,0.1,88,1024,0.000,0.0,290
01.03.2008,22:50,0,88,1024,0.000,0.0,290
01.03.2008,22:54,0,88,1024,0.000,0.0,290
01.03.2008,23:00,0,88,1024,0.000,0.0,290
01.03.2008,23:05,0,88,1024,0.000,0.0,290
01.03.2008,23:10,0.1,88,1023,0.000,0.0,290
01.03.2008,23:15,0.1,88,1023,0.000,0.0,290
01.03.2008,23:20,0.1,88,1024,0.000,0.0,290
01.03.2008,23:25,0.1,88,1024,0.000,0.0,290
01.03.2008,23:25,0.1,88,1024,0.000,0.0,290
01.03.2008,23:30,0,88,1024,0.000,0.0,290
01.03.2008,23:35,0,88,1023,0.000,0.0,290
01.03.2008,23:40,0,88,1024,0.000,0.0,290
01.03.2008,23:45,0,88,1024,0.000,0.0,290
01.03.2008,23:50,0,88,1023,0.000,0.3,295
01.03.2008,23:55,0,88,1023,0.000,0.0,290
02.03.2008,00:00,-0.1,88,1023,0.000,0.0,290
02.03.2008,00:05,-0.1,88,1024,0.000,0.0,295
02.03.2008,00:10,-0.2,88,1024,0.000,0.0,295
02.03.2008,00:15,-0.3,88,1023,0.000,0.0,295
02.03.2008,00:20,-0.4,88,1023,0.000,0.0,295
02.03.2008,00:25,-0.4,88,1023,0.000,0.0,290
02.03.2008,00:30,-0.5,88,1023,0.000,0.0,290
02.03.2008,00:35,-0.5,88,1023,0.000,0.0,290
02.03.2008,00:40,-0.5,88,1023,0.000,0.0,290
02.03.2008,00:45,-0.4,89,1023,0.000,0.0,290
02.03.2008,00:50,-0.3,89,1023,0.000,0.0,290
02.03.2008,00:55,-0.2,89,1023,0.000,0.0,295
02.03.2008,01:00,-0.2,89,1023,0.000,0.0,295
02.03.2008,01:05,-0.1,89,1023,0.000,0.0,295
02.03.2008,01:10,0,89,1023,0.000,0.0,295
02.03.2008,01:15,0,89,1023,0.000,0.0,295
02.03.2008,01:20,0,89,1023,0.000,0.0,40
02.03.2008,01:25,0,89,1023,0.000,0.0,40
02.03.2008,01:30,-0.1,89,1023,0.000,0.0,40
02.03.2008,01:35,0,89,1023,0.000,0.0,40
02.03.2008,01:40,0,89,1023,0.000,0.4,70
02.03.2008,01:45,0,89,1023,0.000,0.5,70
02.03.2008,01:50,0,89,1023,0.000,0.0,70
02.03.2008,01:55,-0.1,89,1023,0.000,0.0,70
02.03.2008,02:00,-0.1,89,1023,0.000,0.0,85
02.03.2008,02:05,-0.1,89,1023,0.000,0.0,90
02.03.2008,02:10,-0.2,89,1023,0.000,0.0,90
02.03.2008,02:15,-0.2,89,1023,0.000,0.0,85
02.03.2008,02:20,-0.1,89,1023,0.000,0.0,85
02.03.2008,02:25,-0.2,89,1023,0.000,0.0,85
02.03.2008,02:30,-0.2,89,1023,0.000,0.0,85
02.03.2008,02:35,-0.2,89,1023,0.000,0.1,80
02.03.2008,02:40,-0.3,89,1023,0.000,0.0,75
02.03.2008,02:45,-0.4,89,1023,0.000,0.0,90
02.03.2008,02:50,-0.4,89,1023,0.000,0.0,90
02.03.2008,02:55,-0.3,89,1023,0.000,0.0,90
02.03.2008,03:00,-0.3,89,1023,0.000,0.0,90
02.03.2008,03:05,-0.3,89,1023,0.000,0.0,90
02.03.2008,03:10,-0.3,89,1023,0.000,0.0,40
02.03.2008,03:15,-0.4,89,1023,0.000,0.0,40
02.03.2008,03:20,-0.4,89,1023,0.000,0.0,40
02.03.2008,03:25,-0.4,89,1023,0.000,0.0,40
02.03.2008,03:30,-0.4,89,1023,0.000,0.0,40
02.03.2008,03:35,-0.4,89,1023,0.000,0.0,40
02.03.2008,03:40,-0.3,89,1023,0.000,0.0,60
02.03.2008,03:45,-0.3,89,1023,0.000,0.0,60
02.03.2008,03:50,-0.4,89,1023,0.000,0.0,60
02.03.2008,03:55,-0.4,89,1023,0.000,0.0,60
02.03.2008,04:00,-0.4,89,1023,0.000,0.0,60
02.03.2008,04:05,-0.6,89,1023,0.000,0.0,60
02.03.2008,04:10,-0.6,89,1023,0.000,0.0,65
02.03.2008,04:15,-0.7,89,1023,0.000,0.4,285
02.03.2008,04:20,-0.7,89,1023,0.000,0.0,260
02.03.2008,04:25,-0.7,89,1023,0.000,0.0,260
02.03.2008,04:29,-0.7,89,1023,0.000,0.0,260
02.03.2008,04:35,-0.7,89,1023,0.000,0.0,260
02.03.2008,04:40,-0.7,89,1023,0.000,0.0,260
02.03.2008,04:45,-0.8,89,1023,0.000,0.0,260
02.03.2008,04:50,-0.8,89,1023,0.000,0.0,260
02.03.2008,04:55,-0.9,89,1023,0.000,0.0,260
02.03.2008,05:00,-0.9,89,1023,0.000,0.0,260
02.03.2008,05:00,-0.9,89,1023,0.000,0.0,260
02.03.2008,05:05,-0.9,89,1023,0.000,0.0,260
02.03.2008,05:10,-0.9,89,1023,0.000,0.0,260
02.03.2008,05:15,-0.9,89,1023,0.000,0.0,260
02.03.2008,05:20,-0.9,89,1023,0.000,0.0,260
02.03.2008,05:25,-0.8,89,1023,0.000,0.0,260
02.03.2008,05:30,-0.8,89,1023,0.000,0.0,260
02.03.2008,05:35,-0.8,89,1022,0.000,0.0,260
02.03.2008,05:40,-0.7,89,1022,0.000,0.0,260
02.03.2008,05:45,-0.7,89,1022,0.000,0.0,260
02.03.2008,05:50,-0.7,89,1022,0.000,0.0,260
02.03.2008,05:55,-0.7,89,1022,0.000,0.0,260
02.03.2008,06:00,-0.7,89,1022,0.000,0.0,260
02.03.2008,06:05,-0.8,89,1022,0.000,0.0,260
02.03.2008,06:10,-0.8,89,1022,0.000,0.0,260
02.03.2008,06:15,-0.8,89,1022,0.000,0.0,260
02.03.2008,06:20,-0.8,89,1022,0.000,0.0,260
02.03.2008,06:25,-0.8,89,1022,0.000,0.0,260
02.03.2008,06:30,-0.8,89,1022,0.000,0.0,260
02.03.2008,06:35,-0.8,89,1022,0.000,0.0,260
02.03.2008,06:40,-0.9,89,1022,0.000,0.0,260
02.03.2008,06:45,-0.9,89,1022,0.000,0.0,260
02.03.2008,06:50,-0.9,89,1022,0.000,0.0,260
02.03.2008,06:55,-1,89,1022,0.000,0.0,260
02.03.2008,07:00,-1,89,1022,0.000,0.0,260
02.03.2008,07:05,-1.1,89,1022,0.000,0.0,260
02.03.2008,07:10,-1,89,1022,0.000,6.6,75
02.03.2008,07:15,-1,89,1022,0.000,0.9,70
02.03.2008,07:20,-1,89,1022,0.000,0.1,65
02.03.2008,07:25,-1,89,1022,0.000,2.3,70
02.03.2008,07:30,-1,89,1022,0.000,0.8,70
02.03.2008,07:35,-1.1,89,1022,0.000,4.8,80
02.03.2008,07:40,-1.1,89,1022,0.000,0.0,80
02.03.2008,07:45,-1.1,89,1022,0.000,4.7,80
02.03.2008,07:50,-1.1,89,1022,0.000,0.0,65
02.03.2008,07:55,-1.1,89,1022,0.000,0.0,65
02.03.2008,07:59,-1.2,89,1022,0.000,0.1,70
02.03.2008,08:05,-1.3,89,1022,0.000,0.4,75
02.03.2008,08:10,-1.4,89,1022,0.000,0.4,75
02.03.2008,08:15,-1.4,89,1022,0.000,0.1,85
02.03.2008,08:20,-1.4,89,1022,0.000,0.0,85
02.03.2008,08:25,-1.4,89,1022,0.000,0.0,85
02.03.2008,08:30,-1.4,89,1022,0.000,0.0,85
02.03.2008,08:35,-1.4,89,1022,0.000,0.0,85
02.03.2008,08:40,-1.4,89,1022,0.000,0.0,85
02.03.2008,08:40,-1.4,89,1022,0.000,0.0,85
02.03.2008,08:45,-1.4,89,1022,0.000,0.0,85
02.03.2008,08:50,-1.4,89,1022,0.000,0.0,85
02.03.2008,08:55,-1.4,89,1022,0.000,0.0,85
02.03.2008,09:00,-1.4,89,1022,0.000,0.0,85
02.03.2008,09:05,-1.4,89,1022,0.000,0.0,85
02.03.2008,09:10,-1.4,89,1022,0.000,0.0,85
02.03.2008,09:15,-1.4,89,1022,0.000,0.0,85
02.03.2008,09:20,-1.4,89,1022,0.000,0.0,85
02.03.2008,09:25,-1.4,89,1022,0.000,0.0,85
02.03.2008,09:30,-1.3,89,1022,0.000,0.0,85
02.03.2008,09:35,-1.2,89,1022,0.000,0.0,85
02.03.2008,09:40,-1.2,88,1022,0.000,0.0,85
02.03.2008,09:45,-1.4,88,1022,0.000,0.0,85
02.03.2008,09:50,-1.4,88,1022,0.000,0.0,85
02.03.2008,09:55,-1.4,88,1022,0.000,0.0,85
02.03.2008,10:00,-1.4,88,1022,0.000,0.0,85
02.03.2008,10:05,-1.4,88,1022,0.000,0.0,85
02.03.2008,10:10,-1.4,88,1022,0.000,0.0,85
02.03.2008,10:15,-1.4,88,1022,0.000,0.0,85
02.03.2008,10:20,-1.3,88,1022,0.000,0.0,85
02.03.2008,10:25,-1.1,88,1022,0.000,0.0,85
02.03.2008,10:30,-1.1,88,1022,0.000,0.0,85
02.03.2008,10:35,-1.1,88,1022,0.000,4.4,85
02.03.2008,10:40,-1.1,88,1022,0.000,0.0,85
02.03.2008,10:45,-0.8,88,1022,0.000,0.0,85
02.03.2008,10:49,-0.4,88,1022,0.000,2.3,75
02.03.2008,10:55,-0.4,88,1022,0.000,0.0,75
02.03.2008,11:00,-0.6,88,1022,0.000,1.6,75
02.03.2008,11:05,-0.6,88,1022,0.000,4.2,70
02.03.2008,11:10,-0.6,88,1022,0.000,7.5,70
02.03.2008,11:15,-0.6,88,1022,0.000,5.5,70
02.03.2008,11:20,-0.7,88,1022,0.000,4.8,70
02.03.2008,11:25,-0.7,88,1022,0.000,0.0,70
02.03.2008,11:30,-0.2,88,1022,0.000,0.0,70
02.03.2008,11:35,-0.1,88,1022,0.000,0.0,70
02.03.2008,11:40,-0.2,87,1021,0.000,0.0,70
02.03.2008,11:45,-0.1,88,1021,0.000,0.0,70
02.03.2008,11:50,-0.2,87,1021,0.000,0.1,70
02.03.2008,11:55,-0.2,87,1021,0.000,0.0,70
02.03.2008,12:00,-0.1,87,1021,0.000,0.0,70
02.03.2008,12:05,0.2,87,1021,0.000,0.0,65
02.03.2008,12:10,0.9,87,1021,0.000,0.0,65
02.03.2008,12:15,2.6,87,1021,0.000,0.0,65
02.03.2008,12:20,4,86,1021,0.000,0.0,65
02.03.2008,12:25,4.9,85,1020,0.000,0.0,65
02.03.2008,12:30,4.9,85,1020,0.000,0.0,65
02.03.2008,12:35,5.1,82,1020,0.000,0.1,65
02.03.2008,12:40,5,80,1020,0.000,1.9,70
02.03.2008,12:45,5.1,79,1020,0.000,0.4,70
02.03.2008,12:50,5.4,75,1020,0.000,0.0,70
02.03.2008,12:55,5.4,76,1020,0.000,0.4,315
02.03.2008,13:00,5.7,75,1020,0.000,0.5,320
02.03.2008,13:05,5.9,75,1020,0.000,0.1,305
02.03.2008,13:09,6,74,1020,0.000,2.1,50
02.03.2008,13:15,6.3,71,1020,0.000,18.1,50
02.03.2008,13:20,6.3,71,1020,0.000,16.8,70
02.03.2008,13:25,6.1,70,1020,0.000,13.5,70
02.03.2008,13:30,5.9,70,1019,0.000,9.9,50
02.03.2008,13:35,6.1,70,1019,0.000,1.7,50
02.03.2008,13:40,6.3,66,1019,0.000,5.8,5
02.03.2008,13:45,6.5,67,1019,0.000,10.8,35
02.03.2008,13:50,6.5,63,1019,0.000,20.0,65
02.03.2008,13:55,6.5,63,1019,0.000,18.1,65
02.03.2008,14:00,6.7,64,1019,0.000,19.1,75
02.03.2008,14:05,6.9,66,1019,0.000,9.2,60
