Datum,Zeit,Temp. A.,Feuchte A.,Luftdruck,Regen,Wind,Richtung
,,C,%,hPa,mm,km/h,
#Calibrate=0.360 #Regen0=0mm #Location=160/160m #Baro_correction=18hPa #Station=WS2500-PC V3.1
01.07.2008,00:00,8,89,1027,0.000,0.0,280
01.07.2008,00:05,8,89,1027,0.000,0.0,280
01.07.2008,00:10,8,89,1027,0.000,0.0,280
01.07.2008,00:15,8.1,89,1027,0.000,0.0,280
01.07.2008,00:20,8.1,89,1027,0.000,0.0,285
01.07.2008,00:25,8,89,1027,0.000,0.0,285
01.07.2008,00:30,8,89,1027,0.000,0.0,285
01.07.2008,00:35,8,89,1027,0.000,0.0,285
01.07.2008,00:40,7.9,89,1027,0.000,0.0,285
01.07.2008,00:45,7.8,89,1027,0.000,0.1,285
01.07.2008,00:50,7.8,89,1027,0.000,0.0,285
01.07.2008,00:55,7.7,89,1027,0.000,0.0,285
01.07.2008,01:00,7.7,89,1027,0.000,0.4,285
01.07.2008,01:04,7.8,90,1027,0.000,0.0,285
01.07.2008,01:10,7.7,90,1027,0.000,0.0,285
01.07.2008,01:15,7.7,90,1027,0.000,0.0,285
01.07.2008,01:20,7.8,90,1027,0.000,0.0,285
01.07.2008,01:25,7.8,90,1026,0.000,0.1,280
01.07.2008,01:30,7.8,90,1027,0.000,0.0,285
01.07.2008,01:35,7.8,90,1027,0.000,0.0,285
01.07.2008,01:40,7.7,90,1026,0.000,0.9,290
01.07.2008,01:45,7.8,91,1026,0.000,0.1,290
01.07.2008,01:50,7.8,91,1026,0.000,0.0,285
01.07.2008,01:55,7.9,91,1027,0.000,0.0,285
01.07.2008,01:59,8,91,1027,0.000,0.0,285
01.07.2008,02:05,8,91,1027,0.000,0.0,285
01.07.2008,02:10,8,91,1027,0.000,0.0,285
01.07.2008,02:15,8,91,1027,0.000,0.0,285
01.07.2008,02:20,8.1,90,1027,0.000,0.0,285
01.07.2008,02:25,8,90,1027,0.000,0.1,260
01.07.2008,02:30,8,90,1027,0.000,0.5,275
01.07.2008,02:35,7.9,90,1027,0.000,4.2,285
01.07.2008,02:40,7.9,90,1027,0.000,3.2,280
01.07.2008,02:45,7.8,91,1027,0.000,0.0,280
01.07.2008,02:50,7.8,91,1027,0.000,0.0,280
01.07.2008,02:55,7.8,91,1027,0.000,0.0,280
01.07.2008,03:00,7.9,90,1027,0.000,0.0,280
01.07.2008,03:05,7.8,90,1026,0.000,0.0,280
01.07.2008,03:10,7.8,90,1026,0.000,0.0,280
01.07.2008,03:15,7.8,90,1026,0.000,0.0,280
01.07.2008,03:20,7.7,90,1026,0.000,0.0,280
01.07.2008,03:25,7.7,90,1026,0.000,0.0,280
01.07.2008,03:30,7.7,90,1026,0.000,0.0,280
01.07.2008,03:35,7.7,91,1026,0.000,0.0,280
01.07.2008,03:40,7.8,91,1026,0.000,0.0,280
01.07.2008,03:45,7.8,91,1026,0.000,0.0,280
01.07.2008,03:50,7.8,91,1026,0.000,0.0,280
01.07.2008,03:55,7.9,91,1026,0.000,0.0,280
01.07.2008,04:00,7.9,91,1026,0.000,0.0,280
01.07.2008,04:05,7.9,91,1026,0.000,0.0,280
01.07.2008,04:10,7.9,90,1026,0.000,0.0,280
01.07.2008,04:15,7.9,90,1026,0.000,0.1,70
01.07.2008,04:20,7.9,90,1026,0.000,0.0,70
01.07.2008,04:25,7.9,90,1026,0.000,0.0,70
01.07.2008,04:30,7.8,90,1026,0.000,0.0,70
01.07.2008,04:35,7.8,90,1026,0.000,0.0,70
01.07.2008,04:40,7.8,91,1026,0.000,0.0,70
01.07.2008,04:45,7.8,90,1026,0.000,0.0,70
01.07.2008,04:50,7.8,91,1026,0.000,0.0,60
01.07.2008,04:55,7.8,91,1026,0.000,0.0,280
01.07.2008,05:00,7.8,91,1026,0.000,0.0,280
01.07.2008,05:05,7.9,91,1026,0.000,0.0,280
01.07.2008,05:10,7.9,91,1026,0.000,0.0,280
01.07.2008,05:15,7.9,91,1026,0.000,0.0,280
01.07.2008,05:20,8,91,1026,0.000,0.0,15
01.07.2008,05:25,8,91,1026,0.000,0.0,25
01.07.2008,05:30,8,91,1026,0.000,0.0,25
01.07.2008,05:35,8,91,1026,0.000,0.0,45
01.07.2008,05:40,8,91,1026,0.000,0.0,45
01.07.2008,05:45,8,91,1026,0.000,0.0,45
01.07.2008,05:50,8,91,1026,0.000,0.0,45
01.07.2008,05:55,7.9,91,1026,0.000,0.0,45
01.07.2008,06:00,7.9,91,1026,0.000,0.4,50
01.07.2008,06:05,8,91,1026,0.000,0.0,55
01.07.2008,06:10,8,91,1026,0.000,0.0,55
01.07.2008,06:15,7.9,91,1026,0.000,0.0,360
01.07.2008,06:20,7.9,91,1026,0.000,0.0,360
01.07.2008,06:25,7.9,91,1026,0.000,0.0,345
01.07.2008,06:30,8,91,1026,0.000,4.2,70
01.07.2008,06:35,8,91,1026,0.000,0.0,70
01.07.2008,06:40,8,91,1026,0.000,0.0,70
01.07.2008,06:45,8,91,1026,0.000,0.0,70
01.07.2008,06:50,8,91,1026,0.000,0.0,70
01.07.2008,06:55,8,91,1026,0.000,0.0,70
01.07.2008,07:00,8,91,1026,0.000,0.0,70
01.07.2008,07:05,8,91,1026,0.000,0.0,70
01.07.2008,07:10,8,91,1026,0.000,0.0,70
01.07.2008,07:15,7.9,91,1026,0.000,0.0,70
01.07.2008,07:20,8,91,1026,0.000,0.0,70
01.07.2008,07:25,7.9,91,1026,0.000,0.0,70
01.07.2008,07:30,7.9,91,1026,0.000,0.0,70
01.07.2008,07:35,7.9,91,1026,0.000,0.0,295
01.07.2008,07:40,7.9,91,1026,0.000,0.0,290
01.07.2008,07:45,7.9,91,1026,0.000,0.0,285
01.07.2008,07:50,7.9,91,1026,0.000,0.0,285
01.07.2008,07:55,7.9,91,1026,0.000,0.0,285
01.07.2008,08:00,7.9,91,1026,0.000,0.0,285
01.07.2008,08:05,7.9,91,1026,0.000,0.0,285
01.07.2008,08:10,7.9,91,1026,0.000,0.0,285
01.07.2008,08:15,7.8,91,1026,0.000,0.0,285
01.07.2008,08:20,7.8,91,1026,0.000,0.0,285
01.07.2008,08:25,7.9,91,1026,0.000,0.0,300
01.07.2008,08:30,7.8,91,1025,0.000,0.0,285
01.07.2008,08:35,7.8,91,1025,0.000,0.0,290
01.07.2008,08:40,7.8,91,1025,0.000,4.7,285
01.07.2008,08:45,7.8,91,1025,0.000,3.1,290
01.07.2008,08:50,7.8,91,1025,0.000,7.5,290
01.07.2008,08:55,7.7,91,1025,0.000,5.3,285
01.07.2008,09:00,7.7,91,1025,0.000,3.9,285
01.07.2008,09:05,7.7,91,1025,0.000,6.8,280
01.07.2008,09:10,7.6,91,1025,0.000,7.9,285
01.07.2008,09:15,7.7,91,1025,0.000,5.1,290
01.07.2008,09:20,7.7,91,1025,0.000,5.5,280
01.07.2008,09:25,7.7,91,1025,0.000,9.4,285
01.07.2008,09:29,7.6,91,1025,0.000,5.1,295
01.07.2008,09:35,7.6,91,1025,0.000,7.0,290
01.07.2008,09:40,7.6,91,1025,0.000,0.0,290
01.07.2008,09:45,7.6,91,1025,0.000,0.4,290
01.07.2008,09:50,7.6,91,1025,0.000,0.0,290
01.07.2008,09:55,7.6,91,1025,0.000,0.0,290
01.07.2008,10:00,7.7,91,1025,0.000,0.0,290
01.07.2008,10:05,7.7,91,1025,0.000,0.0,290
01.07.2008,10:10,7.7,91,1025,0.000,0.0,290
01.07.2008,10:15,7.9,91,1025,0.000,0.3,35
01.07.2008,10:20,7.9,91,1025,0.000,3.1,80
01.07.2008,10:25,8,91,1025,0.000,0.0,65
01.07.2008,10:30,8,91,1025,0.000,0.0,65
01.07.2008,10:35,8,91,1025,0.000,0.0,65
01.07.2008,10:40,8,91,1025,0.000,0.4,70
01.07.2008,10:45,8,91,1025,0.000,0.5,110
01.07.2008,10:50,8,91,1025,0.000,0.0,125
01.07.2008,10:55,8,91,1025,0.360,0.0,125
01.07.2008,11:00,8,91,1025,0.000,0.0,125
01.07.2008,11:05,8,91,1025,0.000,0.0,120
01.07.2008,11:10,8,91,1026,0.000,0.0,120
01.07.2008,11:15,8,91,1025,0.000,0.0,110
01.07.2008,11:20,8,91,1025,0.000,1.2,90
01.07.2008,11:25,8.1,91,1026,0.000,0.9,65
01.07.2008,11:30,8.1,91,1025,0.000,6.8,75
01.07.2008,11:35,8,91,1025,0.000,5.1,75
01.07.2008,11:40,8,91,1025,0.000,0.0,70
01.07.2008,11:45,8,91,1025,0.000,0.0,70
01.07.2008,11:50,8,91,1025,0.000,0.0,70
01.07.2008,11:55,8,91,1025,0.000,0.0,70
01.07.2008,12:00,8,91,1025,0.000,0.0,70
01.07.2008,12:05,8,91,1025,0.000,0.0,70
01.07.2008,12:10,8,91,1025,0.000,0.0,70
01.07.2008,12:15,8.2,91,1025,0.000,0.0,70
01.07.2008,12:20,8.2,91,1025,0.000,0.0,70
01.07.2008,12:25,8.2,90,1025,0.000,0.0,70
01.07.2008,12:30,8.2,90,1025,0.000,0.0,70
01.07.2008,12:35,8.2,90,1025,0.000,0.0,70
01.07.2008,12:40,8.3,90,1025,0.000,0.0,70
01.07.2008,12:45,8.4,90,1025,0.000,0.4,70
01.07.2008,12:50,8.3,90,1025,0.000,0.1,285
01.07.2008,12:55,8.2,90,1025,0.000,0.0,285
01.07.2008,13:00,8.2,90,1025,0.000,5.5,290
01.07.2008,13:05,8.1,90,1025,0.000,0.3,295
01.07.2008,13:10,8.1,90,1025,0.000,0.8,285
01.07.2008,13:15,8.3,90,1025,0.000,0.0,325
01.07.2008,13:20,8.3,90,1024,0.000,0.0,315
01.07.2008,13:25,8.3,90,1024,0.000,0.1,275
01.07.2008,13:30,8.3,90,1024,0.000,0.1,310
01.07.2008,13:35,8.4,90,1024,0.000,0.0,360
01.07.2008,13:40,8.5,90,1024,0.000,0.9,40
01.07.2008,13:45,8.5,90,1024,0.000,0.5,80
01.07.2008,13:50,8.5,90,1024,0.000,0.4,75
01.07.2008,13:55,8.5,90,1024,0.000,0.4,75
01.07.2008,14:00,8.5,90,1024,0.000,4.0,80
01.07.2008,14:05,8.5,90,1024,0.000,0.0,85
01.07.2008,14:10,8.5,90,1024,0.000,0.0,85
01.07.2008,14:15,8.5,90,1024,0.000,0.0,85
01.07.2008,14:20,8.4,90,1024,0.000,0.0,85
01.07.2008,14:25,8.5,89,1024,0.000,0.0,85
01.07.2008,14:30,8.4,89,1024,0.000,0.0,105
01.07.2008,14:35,8.4,89,1024,0.000,0.0,110
01.07.2008,14:40,8.3,89,1024,0.000,4.0,75
01.07.2008,14:45,8.2,89,1024,0.000,0.1,75
01.07.2008,14:50,8.3,89,1024,0.000,0.0,75
01.07.2008,14:55,8.3,89,1024,0.000,0.0,75
01.07.2008,15:00,8.3,89,1024,0.000,0.0,75
01.07.2008,15:05,8.3,89,1024,0.000,0.5,75
01.07.2008,15:10,8.2,89,1024,0.000,0.0,80
01.07.2008,15:15,8.2,89,1024,0.000,0.0,80
01.07.2008,15:20,8.2,89,1024,0.000,0.0,80
01.07.2008,15:25,8,88,1024,0.000,0.0,135
01.07.2008,15:30,7.9,89,1024,0.000,0.0,230
01.07.2008,15:35,7.9,89,1024,0.000,0.0,210
01.07.2008,15:40,7.7,88,1024,0.000,0.0,270
01.07.2008,15:45,7.7,89,1024,0.000,0.4,260
01.07.2008,15:50,7.7,89,1024,0.000,0.0,255
01.07.2008,15:55,7.8,89,1024,0.000,0.0,305
01.07.2008,16:00,7.8,89,1024,0.000,0.0,345
01.07.2008,16:05,7.9,89,1024,0.000,0.0,5
01.07.2008,16:10,7.8,89,1024,0.000,0.0,5
01.07.2008,16:15,7.8,89,1024,0.000,0.0,5
01.07.2008,16:20,7.7,88,1024,0.000,0.0,5
01.07.2008,16:25,7.7,88,1024,0.000,0.0,5
01.07.2008,16:30,7.5,88,1024,0.000,0.0,340
01.07.2008,16:35,7.4,88,1024,0.000,0.0,340
01.07.2008,16:40,7.5,89,1024,0.000,0.0,270
01.07.2008,16:45,7.4,88,1024,0.000,0.0,270
01.07.2008,16:50,7.4,88,1024,0.000,0.0,270
01.07.2008,16:55,7.4,88,1024,0.000,0.0,270
01.07.2008,17:00,7.4,88,1024,0.000,0.0,270
01.07.2008,17:05,7.4,88,1024,0.000,0.0,275
01.07.2008,17:10,7.4,88,1024,0.000,0.0,275
01.07.2008,17:15,7.4,88,1024,0.000,0.0,280
01.07.2008,17:20,7.4,88,1024,0.000,0.1,275
01.07.2008,17:25,7.4,88,1024,0.000,0.0,265
01.07.2008,17:30,7.4,88,1024,0.000,0.0,265
01.07.2008,17:35,7.4,88,1024,0.000,0.0,265
01.07.2008,17:40,7.4,88,1024,0.000,0.0,265
01.07.2008,17:45,7.5,89,1024,0.000,0.0,270
01.07.2008,17:50,7.5,89,1024,0.000,0.0,280
01.07.2008,17:55,7.5,89,1024,0.000,0.0,280
01.07.2008,18:00,7.6,89,1024,0.000,0.0,280
01.07.2008,18:05,7.6,89,1024,0.000,0.0,280
01.07.2008,18:10,7.5,89,1024,0.000,0.0,280
01.07.2008,18:15,7.5,89,1024,0.000,0.0,280
01.07.2008,18:20,7.4,88,1024,0.000,0.0,280
01.07.2008,18:25,7.4,88,1024,0.000,0.0,280
01.07.2008,18:30,7.4,88,1024,0.000,0.0,295
01.07.2008,18:35,7.4,88,1024,0.000,0.0,290
01.07.2008,18:40,7.4,89,1024,0.000,1.2,290
01.07.2008,18:45,7.4,89,1024,0.000,1.3,280
01.07.2008,18:50,7.4,89,1024,0.000,5.6,280
01.07.2008,18:55,7.4,89,1024,0.000,1.2,285
01.07.2008,19:00,7.4,89,1024,0.000,0.0,285
01.07.2008,19:05,7.4,89,1024,0.000,0.0,285
01.07.2008,19:10,7.4,89,1024,0.000,0.0,285
01.07.2008,19:15,7.4,89,1024,0.000,0.0,285
01.07.2008,19:20,7.4,89,1024,0.000,0.0,285
01.07.2008,19:25,7.5,89,1024,0.000,0.0,285
01.07.2008,19:30,7.4,89,1024,0.000,0.0,285
01.07.2008,19:35,7.5,89,1024,0.000,6.2,285
01.07.2008,19:40,7.5,89,1024,0.000,4.9,290
01.07.2008,19:45,7.4,89,1024,0.000,3.4,290
01.07.2008,19:50,7.5,89,1024,0.000,3.9,295
01.07.2008,19:55,7.5,89,1024,0.000,3.9,295
01.07.2008,20:00,7.4,89,1024,0.000,6.1,280
01.07.2008,20:05,7.4,89,1024,0.000,4.7,295
01.07.2008,20:10,7.4,89,1024,0.000,0.0,305
01.07.2008,20:15,7.5,89,1024,0.000,0.5,290
01.07.2008,20:20,7.4,89,1024,0.000,0.0,285
01.07.2008,20:25,7.4,88,1024,0.000,4.0,295
01.07.2008,20:30,7.4,88,1024,0.000,0.9,295
01.07.2008,20:35,7.4,88,1024,0.000,0.0,305
01.07.2008,20:40,7.4,88,1024,0.000,3.4,295
01.07.2008,20:40,7.4,88,1024,0.000,3.4,295
01.07.2008,20:45,7.4,88,1024,0.000,0.4,260
01.07.2008,20:50,7.4,88,1024,0.000,0.0,285
01.07.2008,20:55,7.4,88,1024,0.000,0.0,285
01.07.2008,21:00,7.3,88,1024,0.000,4.3,295
01.07.2008,21:05,7.3,88,1024,0.000,0.5,25
01.07.2008,21:10,7.3,88,1024,0.000,0.0,290
01.07.2008,21:15,7.2,88,1024,0.000,0.0,285
01.07.2008,21:20,7.2,88,1024,0.000,2.7,285
01.07.2008,21:25,7.2,88,1024,0.000,0.5,295
01.07.2008,21:30,7.2,88,1024,0.000,3.1,290
01.07.2008,21:35,7.2,88,1024,0.000,0.0,285
01.07.2008,21:40,7.2,88,1024,0.000,0.1,285
01.07.2008,21:45,7.2,88,1024,0.000,2.7,285
01.07.2008,21:50,7.1,88,1024,0.000,0.6,290
01.07.2008,21:55,7.1,88,1024,0.000,0.0,295
01.07.2008,22:00,7.1,88,1024,0.000,0.0,295
01.07.2008,22:05,7.1,88,1024,0.000,0.0,15
01.07.2008,22:10,7.1,88,1024,0.000,0.0,295
01.07.2008,22:15,7.1,88,1024,0.000,0.0,290
01.07.2008,22:20,7,88,1024,0.000,0.0,290
01.07.2008,22:25,7,88,1024,0.000,0.0,290
01.07.2008,22:30,7,88,1024,0.000,0.0,290
01.07.2008,22:35,7.1,88,1024,0.000,0.0,290
01.07.2008,22:40,7,88,1024,0.000,0.0,290
01.07.2008,22:45,7.1,88,1024,0.000,0.0,290
01.07.2008,22:50,7,88,1024,0.000,0.0,290
01.07.2008,22:54,7,88,1024,0.000,0.0,290
01.07.2008,23:00,7,88,1024,0.000,0.0,290
01.07.2008,23:05,7,88,1024,0.000,0.0,290
01.07.2008,23:10,7.1,88,1023,0.000,0.0,290
01.07.2008,23:15,7.1,88,1023,0.000,0.0,290
01.07.2008,23:20,7.1,88,1024,0.000,0.0,290
01.07.2008,23:25,7.1,88,1024,0.000,0.0,290
01.07.2008,23:25,7.1,88,1024,0.000,0.0,290
01.07.2008,23:30,7,88,1024,0.000,0.0,290
01.07.2008,23:35,7,88,1023,0.000,0.0,290
01.07.2008,23:40,7,88,1024,0.000,0.0,290
01.07.2008,23:45,7,88,1024,0.000,0.0,290
01.07.2008,23:50,7,88,1023,0.000,0.3,295
01.07.2008,23:55,7,88,1023,0.000,0.0,290
02.07.2008,00:00,6.9,88,1023,0.000,0.0,290
02.07.2008,00:05,6.9,88,1024,0.000,0.0,295
02.07.2008,00:10,6.8,88,1024,0.000,0.0,295
02.07.2008,00:15,6.7,88,1023,0.000,0.0,295
02.07.2008,00:20,6.6,88,1023,0.000,0.0,295
02.07.2008,00:25,6.6,88,1023,0.000,0.0,290
02.07.2008,00:30,6.5,88,1023,0.000,0.0,290
02.07.2008,00:35,6.5,88,1023,0.000,0.0,290
02.07.2008,00:40,6.5,88,1023,0.000,0.0,290
02.07.2008,00:45,6.6,89,1023,0.000,0.0,290
02.07.2008,00:50,6.7,89,1023,0.000,0.0,290
02.07.2008,00:55,6.8,89,1023,0.000,0.0,295
02.07.2008,01:00,6.8,89,1023,0.000,0.0,295
02.07.2008,01:05,6.9,89,1023,0.000,0.0,295
02.07.2008,01:10,7,89,1023,0.000,0.0,295
02.07.2008,01:15,7,89,1023,0.000,0.0,295
02.07.2008,01:20,7,89,1023,0.000,0.0,40
02.07.2008,01:25,7,89,1023,0.000,0.0,40
02.07.2008,01:30,6.9,89,1023,0.000,0.0,40
02.07.2008,01:35,7,89,1023,0.000,0.0,40
02.07.2008,01:40,7,89,1023,0.000,0.4,70
02.07.2008,01:45,7,89,1023,0.000,0.5,70
02.07.2008,01:50,7,89,1023,0.000,0.0,70
02.07.2008,01:55,6.9,89,1023,0.000,0.0,70
02.07.2008,02:00,6.9,89,1023,0.000,0.0,85
02.07.2008,02:05,6.9,89,1023,0.000,0.0,90
02.07.2008,02:10,6.8,89,1023,0.000,0.0,90
02.07.2008,02:15,6.8,89,1023,0.000,0.0,85
02.07.2008,02:20,6.9,89,1023,0.000,0.0,85
02.07.2008,02:25,6.8,89,1023,0.000,0.0,85
02.07.2008,02:30,6.8,89,1023,0.000,0.0,85
02.07.2008,02:35,6.8,89,1023,0.000,0.1,80
02.07.2008,02:40,6.7,89,1023,0.000,0.0,75
02.07.2008,02:45,6.6,89,1023,0.000,0.0,90
02.07.2008,02:50,6.6,89,1023,0.000,0.0,90
02.07.2008,02:55,6.7,89,1023,0.000,0.0,90
02.07.2008,03:00,6.7,89,1023,0.000,0.0,90
02.07.2008,03:05,6.7,89,1023,0.000,0.0,90
02.07.2008,03:10,6.7,89,1023,0.000,0.0,40
02.07.2008,03:15,6.6,89,1023,0.000,0.0,40
02.07.2008,03:20,6.6,89,1023,0.000,0.0,40
02.07.2008,03:25,6.6,89,1023,0.000,0.0,40
02.07.2008,03:30,6.6,89,1023,0.000,0.0,40
02.07.2008,03:35,6.6,89,1023,0.000,0.0,40
02.07.2008,03:40,6.7,89,1023,0.000,0.0,60
02.07.2008,03:45,6.7,89,1023,0.000,0.0,60
02.07.2008,03:50,6.6,89,1023,0.000,0.0,60
02.07.2008,03:55,6.6,89,1023,0.000,0.0,60
02.07.2008,04:00,6.6,89,1023,0.000,0.0,60
02.07.2008,04:05,6.4,89,1023,0.000,0.0,60
02.07.2008,04:10,6.4,89,1023,0.000,0.0,65
02.07.2008,04:15,6.3,89,1023,0.000,0.4,285
02.07.2008,04:20,6.3,89,1023,0.000,0.0,260
02.07.2008,04:25,6.3,89,1023,0.000,0.0,260
02.07.2008,04:29,6.3,89,1023,0.000,0.0,260
02.07.2008,04:35,6.3,89,1023,0.000,0.0,260
02.07.2008,04:40,6.3,89,1023,0.000,0.0,260
02.07.2008,04:45,6.2,89,1023,0.000,0.0,260
02.07.2008,04:50,6.2,89,1023,0.000,0.0,260
02.07.2008,04:55,6.1,89,1023,0.000,0.0,260
02.07.2008,05:00,6.1,89,1023,0.000,0.0,260
02.07.2008,05:00,6.1,89,1023,0.000,0.0,260
02.07.2008,05:05,6.1,89,1023,0.000,0.0,260
02.07.2008,05:10,6.1,89,1023,0.000,0.0,260
02.07.2008,05:15,6.1,89,1023,0.000,0.0,260
02.07.2008,05:20,6.1,89,1023,0.000,0.0,260
02.07.2008,05:25,6.2,89,1023,0.000,0.0,260
02.07.2008,05:30,6.2,89,1023,0.000,0.0,260
02.07.2008,05:35,6.2,89,1022,0.000,0.0,260
02.07.2008,05:40,6.3,89,1022,0.000,0.0,260
02.07.2008,05:45,6.3,89,1022,0.000,0.0,260
02.07.2008,05:50,6.3,89,1022,0.000,0.0,260
02.07.2008,05:55,6.3,89,1022,0.000,0.0,260
02.07.2008,06:00,6.3,89,1022,0.000,0.0,260
02.07.2008,06:05,6.2,89,1022,0.000,0.0,260
02.07.2008,06:10,6.2,89,1022,0.000,0.0,260
02.07.2008,06:15,6.2,89,1022,0.000,0.0,260
02.07.2008,06:20,6.2,89,1022,0.000,0.0,260
02.07.2008,06:25,6.2,89,1022,0.000,0.0,260
02.07.2008,06:30,6.2,89,1022,0.000,0.0,260
02.07.2008,06:35,6.2,89,1022,0.000,0.0,260
02.07.2008,06:40,6.1,89,1022,0.000,0.0,260
02.07.2008,06:45,6.1,89,1022,0.000,0.0,260
02.07.2008,06:50,6.1,89,1022,0.000,0.0,260
02.07.2008,06:55,6,89,1022,0.000,0.0,260
02.07.2008,07:00,6,89,1022,0.000,0.0,260
02.07.2008,07:05,5.9,89,1022,0.000,0.0,260
02.07.2008,07:10,6,89,1022,0.000,6.6,75
02.07.2008,07:15,6,89,1022,0.000,0.9,70
02.07.2008,07:20,6,89,1022,0.000,0.1,65
02.07.2008,07:25,6,89,1022,0.000,2.3,70
02.07.2008,07:30,6,89,1022,0.000,0.8,70
02.07.2008,07:35,5.9,89,1022,0.000,4.8,80
02.07.2008,07:40,5.9,89,1022,0.000,0.0,80
02.07.2008,07:45,5.9,89,1022,0.000,4.7,80
02.07.2008,07:50,5.9,89,1022,0.000,0.0,65
02.07.2008,07:55,5.9,89,1022,0.000,0.0,65
02.07.2008,07:59,5.8,89,1022,0.000,0.1,70
02.07.2008,08:05,5.7,89,1022,0.000,0.4,75
02.07.2008,08:10,5.6,89,1022,0.000,0.4,75
02.07.2008,08:15,5.6,89,1022,0.000,0.1,85
02.07.2008,08:20,5.6,89,1022,0.000,0.0,85
02.07.2008,08:25,5.6,89,1022,0.000,0.0,85
02.07.2008,08:30,5.6,89,1022,0.000,0.0,85
02.07.2008,08:35,5.6,89,1022,0.000,0.0,85
02.07.2008,08:40,5.6,89,1022,0.000,0.0,85
02.07.2008,08:40,5.6,89,1022,0.000,0.0,85
02.07.2008,08:45,5.6,89,1022,0.000,0.0,85
02.07.2008,08:50,5.6,89,1022,0.000,0.0,85
02.07.2008,08:55,5.6,89,1022,0.000,0.0,85
02.07.2008,09:00,5.6,89,1022,0.000,0.0,85
02.07.2008,09:05,5.6,89,1022,0.000,0.0,85
02.07.2008,09:10,5.6,89,1022,0.000,0.0,85
02.07.2008,09:15,5.6,89,1022,0.000,0.0,85
02.07.2008,09:20,5.6,89,1022,0.000,0.0,85
02.07.2008,09:25,5.6,89,1022,0.000,0.0,85
02.07.2008,09:30,5.7,89,1022,0.000,0.0,85
02.07.2008,09:35,5.8,89,1022,0.000,0.0,85
02.07.2008,09:40,5.8,88,1022,0.000,0.0,85
02.07.2008,09:45,5.6,88,1022,0.000,0.0,85
02.07.2008,09:50,5.6,88,1022,0.000,0.0,85
02.07.2008,09:55,5.6,88,1022,0.000,0.0,85
02.07.2008,10:00,5.6,88,1022,0.000,0.0,85
02.07.2008,10:05,5.6,88,1022,0.000,0.0,85
02.07.2008,10:10,5.6,88,1022,0.000,0.0,85
02.07.2008,10:15,5.6,88,1022,0.000,0.0,85
02.07.2008,10:20,5.7,88,1022,0.000,0.0,85
02.07.2008,10:25,5.9,88,1022,0.000,0.0,85
02.07.2008,10:30,5.9,88,1022,0.000,0.0,85
02.07.2008,10:35,5.9,88,1022,0.000,4.4,85
02.07.2008,10:40,5.9,88,1022,0.000,0.0,85
02.07.2008,10:45,6.2,88,1022,0.000,0.0,85
02.07.2008,10:49,6.6,88,1022,0.000,2.3,75
02.07.2008,10:55,6.6,88,1022,0.000,0.0,75
02.07.2008,11:00,6.4,88,1022,0.000,1.6,75
02.07.2008,11:05,6.4,88,1022,0.000,4.2,70
02.07.2008,11:10,6.4,88,1022,0.000,7.5,70
02.07.2008,11:15,6.4,88,1022,0.000,5.5,70
02.07.2008,11:20,6.3,88,1022,0.000,4.8,70
02.07.2008,11:25,6.3,88,1022,0.000,0.0,70
02.07.2008,11:30,6.8,88,1022,0.000,0.0,70
02.07.2008,11:35,6.9,88,1022,0.000,0.0,70
02.07.2008,11:40,6.8,87,1021,0.000,0.0,70
02.07.2008,11:45,6.9,88,1021,0.000,0.0,70
02.07.2008,11:50,6.8,87,1021,0.000,0.1,70
02.07.2008,11:55,6.8,87,1021,0.000,0.0,70
02.07.2008,12:00,6.9,87,1021,0.000,0.0,70
02.07.2008,12:05,7.2,87,1021,0.000,0.0,65
02.07.2008,12:10,7.9,87,1021,0.000,0.0,65
02.07.2008,12:15,9.6,87,1021,0.000,0.0,65
02.07.2008,12:20,11,86,1021,0.000,0.0,65
02.07.2008,12:25,11.9,85,1020,0.000,0.0,65
02.07.2008,12:30,11.9,85,1020,0.000,0.0,65
02.07.2008,12:35,12.1,82,1020,0.000,0.1,65
02.07.2008,12:40,12,80,1020,0.000,1.9,70
02.07.2008,12:45,12.1,79,1020,0.000,0.4,70
02.07.2008,12:50,12.4,75,1020,0.000,0.0,70
02.07.2008,12:55,12.4,76,1020,0.000,0.4,315
02.07.2008,13:00,12.7,75,1020,0.000,0.5,320
02.07.2008,13:05,12.9,75,1020,0.000,0.1,305
02.07.2008,13:09,13,74,1020,0.000,2.1,50
02.07.2008,13:15,13.3,71,1020,0.000,18.1,50
02.07.2008,13:20,13.3,71,1020,0.000,16.8,70
02.07.2008,13:25,13.1,70,1020,0.000,13.5,70
02.07.2008,13:30,12.9,70,1019,0.000,9.9,50
02.07.2008,13:35,13.1,70,1019,0.000,1.7,50
02.07.2008,13:40,13.3,66,1019,0.000,5.8,5
02.07.2008,13:45,13.5,67,1019,0.000,10.8,35
02.07.2008,13:50,13.5,63,1019,0.000,20.0,65
02.07.2008,13:55,13.5,63,1019,0.000,18.1,65
02.07.2008,14:00,13.7,64,1019,0.000,19.1,75
02.07.2008,14:05,13.9,66,1019,0.000,9.2,60
02.07.2008,14:10,13.9,66,1019,0.000,4.3,30
02.07.2008,14:15,14.2,63,1019,0.000,12.2,70
02.07.2008,14:20,14.1,64,1019,0.000,2.2,30
02.07.2008,14:25,14.2,64,1019,0.000,9.9,60
02.07.2008,14:30,13.7,62,1019,0.000,3.2,350
02.07.2008,14:35,13.7,63,1019,0.000,0.4,20
